Site,Diversity,Observed,Estimator,s.e.,LCL,UCL,watershed_id,area,frac_forest,frac_urban,frac_agri,mean_temp,mean_ppt,mean_dem,rate,n_branch,p_branch,n_dam,mu_alpha
1009,Species richness,26,28.24,3.382,26.265,44.963,1009,1338.2616078131866,0.9721410323886255,0.010686184467786302,0.0032207433322611273,4.679999300888684,1393.34583385622,581.9967212631894,0.49931970791550506,419,0.3930565818983468,2,3.4439461883408073
1071,Species richness,12,15.692,4.913,12.51,38.706,1071,300.527425204297,0.9656772261751151,0.017268472716828357,0.008030980341431468,5.511214623102932,1342.8497160202628,496.983409460651,0.4675744236085764,97,0.37347990090764716,0,3.769230769230769
1178,Species richness,16,16.84,1.386,16.089,23.949,1178,83.74083274009875,0.9499279204851138,0.016734259837088313,0.01098627718248504,6.15228845786874,1289.7005655234163,245.8615575201688,0.48628889256709157,29,0.3850958595841988,1,4.333333333333333
1181,Species richness,15,15.493,1.306,15.029,23.339,1181,721.3966293787873,0.9396044082681203,0.013970840329792884,0.010826483794204192,7.135247681974713,1255.763067144617,269.89778201163807,0.3753682168364118,201,0.31296374610609157,1,4.455882352941177
1197,Species richness,15,17.062,3.14,15.241,32.645,1197,199.78711067985392,0.9891568816527343,0.003053250021571668,0.0025295676632273215,7.624327229246433,1243.5410287381467,236.16747673935072,0.38417749290677833,56,0.3189894580889049,0,5.333333333333333
1345,Species richness,10,14.275,6.85,10.469,48.982,1345,234.92067460507928,0.9053752073363959,0.01735663245625243,0.03482572748932371,7.1006453468279345,1271.705599520989,321.96432244384016,0.39966506390705014,73,0.3294554019839333,0,2.15
1391,Species richness,19,24.938,7.195,19.921,57.259,1391,77.58300111624514,0.8849474770553958,0.08694983874854857,0.012982953891174953,7.282116710992823,1266.3105925941588,325.6826482486812,0.43751272400797886,25,0.35435968875684465,0,4.35
1395,Species richness,8,8.615,1.224,8.052,15.349,1395,40.49072344197167,0.816054164644919,0.17774791582167587,7.409104469147496e-4,6.753569870992581,1299.804621037374,416.05249982846675,0.3321460046194853,11,0.282617425962024,0,1.9230769230769231
1399,Species richness,16,18.077,3.16,16.243,33.752,1399,139.83183433684647,0.9705008230382618,0.007827871561531983,0.009889585095400416,7.90459531951801,1231.811119005105,215.0916703987413,0.5963533601442048,57,0.4491833920371452,1,5.461538461538462
1440,Species richness,13,13.957,2.194,13.067,26.597,1440,297.6471881205444,0.9772632755568422,0.009621222860027003,0.002047185735820659,8.208223123505677,1298.739183882708,259.7697080198093,0.334996975045693,71,0.284659749779142,0,4.3478260869565215
1489,Species richness,12,12.155,0.508,12.007,15.364,1489,40.5904443560121,0.989745627456373,0.007684683561509349,0.0024343508631188035,8.630929806264104,1329.5987638928589,270.6298189606557,0.43016109372016204,11,0.3495956897664635,0,5.571428571428571
